AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
6.94,170.5215,232,354,487,371,210,Good
8.97,177.151,244,363,483,355,206,Good
6.59,177.2925,260,366,480,334,205,Good
8.13,177.0031667,275,354,492,329,214,Good
6.24,176.9078333,287,341,513,298,226,Good
7.62,177.0995,286,331,521,290,246,Good
7.09,162.5861667,271,328,503,312,247,Good
8.4,157.9215,255,326,489,310,249,Good
8.04,164.426,243,327,468,310,248,Good
6.52,165.2261667,230,324,447,312,243,Good
8.2,164.6383333,224,347,436,311,251,Good
8.35,164.9175,232,346,436,317,261,Bad
7.24,165.1211667,238,345,435,321,262,Bad
7.69,164.5358333,236,352,409,310,253,Bad
7.53,165.153,234,345,441,318,245,Bad
7.08,165.3136667,234,334,461,333,237,Good
6,164.9456667,242,327,477,349,222,Good
7.8,164.7628333,255,329,488,355,208,Good
7.66,165.2741667,262,341,506,341,204,Good
7.31,166.894,252,347,517,342,214,Good
7.25,167.0386667,240,326,531,339,232,Good
8.77,167.1256667,243,342,548,342,236,Good
7.34,188.0076667,231,362,542,351,226,Bad
7.01,189.2525,186,357,538,361,217,Bad
5.71,188.9893333,204,342,543,377,212,Bad
6.86,189.044,214,337,516,396,214,Good
7.44,188.9936667,217,340,501,386,216,Good
9.69,189.4106667,207,343,484,383,217,Good
7.75,188.9971667,206,340,473,377,222,Good
7.31,184.3795,217,333,481,360,238,Good
7.92,177.7938333,236,307,472,340,257,Good
6.03,178.2903333,253,312,477,319,269,Good
9.88,178.462,257,322,495,308,276,Good
7.92,177.938,247,331,498,310,279,Good
7.94,180.7623333,241,316,509,340,283,Good
7.81,197.6518333,242,323,539,343,282,Good
6.92,197.7826667,255,325,556,347,278,Good
6.87,198.4493333,251,329,561,363,278,Good
8.8,197.6151667,239,342,583,379,276,Good
6.06,197.7806667,247,337,622,388,272,Good
7.32,198.2133333,256,332,615,386,278,Good
6.31,197.8381667,264,318,576,378,278,Good
7.96,197.9638333,267,314,546,368,273,Good
6.58,197.8193333,266,309,528,370,256,Good
9.15,197.673,266,322,517,360,259,Good
7.44,198.1433333,267,333,505,339,270,Good
7.53,198.0773333,264,330,498,331,262,Good
8.96,197.9071667,253,326,496,342,253,Good
6.93,197.934,247,323,493,303,253,Good
7.35,198.0435,254,328,485,291,252,Good
6.92,197.8121667,257,341,470,289,251,Good
8.08,197.5353333,257,350,470,322,253,Bad
6.77,198.1783333,265,355,453,328,262,Bad
8.23,173.9588333,277,348,428,323,278,Bad
9.22,170.1845,282,345,413,319,290,Bad
7.61,170.4813333,277,341,403,324,290,Bad
6.31,168.5245,272,327,415,324,285,Bad
7.8,160.0928333,272,330,444,314,288,Bad
5.13,160.0641667,269,344,462,315,281,Bad
8.07,159.5685,264,359,470,334,267,Bad
9.14,181.5815,249,375,441,342,257,Good
7.86,166.4851667,237,349,422,306,250,Good
5.85,167.1621667,226,372,463,269,246,Good
6.18,166.7253333,209,385,480,377,241,Good
8.08,166.9928333,196,383,485,404,236,Good
8.55,167.0511667,209,384,503,349,239,Good
7.4,166.9156667,216,384,523,334,249,Good
8.98,167.1703333,236,383,500,339,251,Good
6.23,166.8863333,244,384,501,340,258,Good
7.04,166.7546667,250,391,483,332,255,Good
7.45,166.9515,247,392,473,329,258,Good
10.32,166.958,238,385,487,335,277,Good
6.8,166.931,237,384,488,336,289,Good
6.6,166.6958333,238,368,504,342,289,Good
8.02,166.9608333,231,379,524,339,293,Good
8.16,166.6965,224,371,549,328,294,Good
8.32,167.144,227,368,557,329,297,Good
9.2,166.4473333,239,379,546,344,291,Good
7.53,166.8055,253,379,550,363,275,Good
9.66,178.7665,258,381,557,378,261,Good
6.48,199.0845,258,375,554,383,251,Good
6.7,199.5321667,250,375,541,380,247,Good
9.11,199.1696667,237,388,540,382,252,Good
7.15,199.1353333,223,393,553,377,248,Good
5.48,199.259,221,391,542,364,235,Good
6.03,199.0971667,227,387,541,346,258,Good
6.77,198.397,229,379,547,333,265,Good
8.34,178.1395,228,346,560,350,268,Good
7.33,182.7756667,216,340,566,340,266,Good
7.29,184.1101667,219,325,567,331,264,Bad
8.84,184.0341667,234,312,573,328,255,Bad
8.89,182.748,245,306,566,321,250,Bad
8.29,198.6866667,240,308,514,323,247,Bad
7.79,199.0405,226,310,535,328,252,Good
7.68,177.0773333,228,313,512,329,264,Good
6.97,154.9798333,244,312,510,339,267,Good
8.9,155.3995,272,328,494,355,273,Good
8.27,151.8173333,285,346,484,367,276,Good
6.76,149.9313333,293,359,496,365,273,Good
5.72,149.8858333,296,373,528,361,273,Good
7.12,149.6251667,286,384,522,372,272,Good
7.44,149.5356667,272,364,518,372,269,Good
7.49,149.94,257,319,531,378,270,Good
7.66,150.0715,242,330,539,376,271,Good
7.35,150.022,225,375,574,372,271,Good
7.84,150.0801667,221,317,521,369,265,Good
8.9,150.065,221,290,424,363,264,Good
8.67,150.0238333,222,282,492,358,259,Good
7.24,150.6576667,223,276,520,358,247,Bad
7.97,152.9973333,226,280,517,361,239,Bad
8.18,153.2148333,228,296,504,362,236,Bad
8.25,152.9126667,224,301,495,374,237,Good
9.38,152.6945,216,301,475,360,244,Good
7.2,153.1558333,219,300,463,338,244,Good
8.03,165.97,225,298,448,328,236,Good
9.09,180.9308333,223,296,441,326,230,Good
8.38,180.8586667,221,292,442,320,224,Good
7.57,181.118,228,291,436,321,226,Good
8.32,180.9865,230,302,450,322,227,Good
7.83,181.2765,236,311,475,326,222,Good
5.18,190.2351667,248,324,489,327,217,Good
7.85,164.7586667,247,331,484,332,221,Good
7.74,165.0333333,239,327,468,327,227,Good
6.86,165.1356667,245,302,450,326,222,Good
7.51,164.7886667,236,303,436,329,229,Good
7.94,164.9405,240,309,423,328,237,Bad
8.16,169.1428333,242,310,421,326,243,Bad
9.1,171.1275,243,313,406,324,244,Bad
8.04,170.6366667,260,312,418,323,240,Bad
7.23,171.3553333,247,314,430,322,239,Bad
7.17,170.6773333,245,316,444,327,248,Bad
8.55,170.8695,249,315,443,326,234,Bad
5.89,171.0273333,249,308,442,328,232,Bad
5.2,171.1981667,241,313,442,331,235,Bad
6.66,170.6205,240,304,450,327,231,Bad
7.26,170.848,244,292,450,324,232,Bad
7.82,179.535,221,295,442,319,239,Good
8.33,184.1685,254,316,436,315,220,Good
7.09,184.073,232,320,450,316,223,Good
8.41,183.82,225,316,451,322,241,Good
8.4,184.4006667,219,331,435,331,251,Bad
7.92,187.0241667,203,342,386,334,264,Bad
6.15,187.053,205,332,417,330,283,Bad
8.33,186.9933333,217,327,459,333,297,Bad
7.77,181.7458333,219,322,496,341,301,Bad
8.96,180.1951667,220,311,511,375,304,Bad
6.15,179.8765,224,298,513,391,295,Good
8.58,179.84,228,314,501,396,273,Good
8.09,179.6036667,232,340,486,366,310,Good
7.36,179.5246667,233,354,465,367,320,Good
6.1,179.847,244,339,462,344,295,Good
6.55,180.356,254,352,488,321,293,Good
8.43,180.3616667,256,367,507,307,296,Good
5.14,193.3118333,261,376,530,316,301,Good
6.82,195.172,264,362,529,356,295,Good
7.38,195.0025,262,334,517,378,295,Good
6.46,195.1341667,259,321,509,362,298,Good
8,195.3883333,255,319,497,363,297,Good
6.39,194.923,249,310,480,352,297,Good
7.06,195.2145,243,313,483,347,294,Bad
6.51,194.77,237,311,496,358,289,Good
7.51,194.741,232,305,492,357,302,Good
6.57,165.326,232,305,525,355,297,Good
7.28,155.9088333,229,316,526,357,295,Good
8.53,156.2246667,223,311,517,354,296,Good
7.03,156.365,227,312,502,364,296,Good
6.69,156.3765,228,318,492,360,283,Good
8.56,172.3041667,225,317,487,350,270,Good
8.34,171.0686667,223,309,486,330,266,Good
7.87,171.2168333,223,299,501,307,258,Good
8.15,171.1361667,228,291,514,295,250,Good
8.03,170.6273333,232,309,537,296,245,Good
7.53,170.9643333,236,316,550,300,240,Good
8.29,170.8703333,242,327,553,299,235,Bad
8.82,171.3016667,252,332,568,300,226,Bad
7.87,170.9453333,261,328,543,291,212,Bad
8.72,171.1663333,267,329,553,298,203,Bad
8.58,170.7436667,269,322,551,299,206,Bad
8.73,171.29,250,320,543,305,218,Good
8.1,171.1548333,243,328,540,321,227,Good
6.7,185.2,231,346,538,323,231,Good
8.23,186.1,229,356,538,326,235,Good
8.03,186.2883333,234,362,531,334,232,Good
7.26,185.9523333,236,359,528,337,233,Good
6.32,185.9793333,233,355,516,329,237,Good
6.24,165.3993333,232,360,505,328,241,Good
8.11,155.6433333,236,364,487,326,248,Good
7.25,156.0373333,234,363,472,327,249,Good
9.95,156.2125,234,368,454,328,246,Good
7.15,155.9708333,235,366,446,333,239,Good
7.78,158.3605,231,365,442,330,230,Good
8.5,159.188,237,372,437,327,226,Good
7.66,158.81,246,378,442,327,232,Good
5.63,158.8235,263,382,416,329,242,Bad
8.4,159.1245,262,384,422,338,246,Bad
7.28,159.964,245,371,476,350,250,Bad
8.44,159.7775,226,365,490,358,254,Bad
7.19,160.0751667,223,361,486,361,254,Good
7.6,160.2548333,224,349,499,370,253,Good
6.15,160.4261667,224,352,528,372,248,Good
6.6,160.4411667,227,330,526,371,237,Good
8.37,159.8223333,223,317,557,367,237,Good
8.48,165.2766667,224,321,558,363,252,Good
6.37,183.0025,227,315,486,372,271,Good
7.36,157.4795,240,308,474,388,268,Good
7.42,153.4595,247,304,479,399,256,Good
5.6,152.8135,249,300,477,402,273,Good
8.09,174.3955,245,304,475,405,270,Good
6.35,184.631,230,310,482,406,268,Good
8.94,184.963,221,308,483,409,269,Good
6.69,184.8351667,212,305,483,380,282,Good
7.41,184.7208333,221,304,481,371,287,Good
6.73,184.617,231,303,476,362,273,Good
8.26,184.456,220,303,466,353,260,Good
7.89,169.4603333,212,309,482,335,239,Good
7.76,163.5553333,207,319,523,334,222,Good
7.66,162.8983333,208,334,530,328,222,Bad
5.26,168.2443333,233,347,533,328,228,Bad
8.33,170.5503333,190,348,529,332,226,Bad
7.06,170.6038333,155,373,536,336,222,Good
6.87,171.2668333,140,373,539,337,222,Good
6.09,170.7941667,150,372,535,334,222,Good
7.27,171.3026667,180,376,521,337,223,Good
9.71,171.8046667,212,358,502,337,227,Good
5.14,186.4648333,231,349,505,340,235,Good
5.7,186.1991667,235,340,504,353,238,Good
5.9,185.9686667,240,316,506,369,240,Good
8.36,186.117,241,306,547,385,223,Good
8.12,186.6461667,242,313,578,388,227,Good
8,169.308,251,299,555,391,253,Good
9.96,173.279,255,303,528,390,224,Bad
5.49,175.8413333,257,312,515,390,209,Bad
9.77,175.848,257,310,515,393,211,Good
7.01,176.0611667,251,262,510,384,217,Good
7.8,175.9755,239,224,530,378,216,Good
6.71,175.7851667,224,311,550,368,213,Good
8.08,175.822,212,312,535,354,209,Good
7.71,176.0226667,211,312,525,335,210,Bad
5.34,175.9381667,219,351,514,317,214,Bad
5.62,175.7211667,219,369,503,302,225,Good
6.07,186.1723333,219,356,488,301,242,Good
6.67,195.0536667,222,325,478,306,257,Good
9.3,194.8895,224,388,486,307,262,Good
7.83,194.6321667,229,344,489,318,263,Good
7.11,195.0325,240,304,486,313,256,Good
7.52,195.0856667,254,307,483,269,256,Good
5.56,195.139,264,307,478,256,254,Good
9.51,194.8991667,264,305,477,316,251,Good
6.43,194.3123333,249,303,456,318,257,Good
8.75,195.0816667,247,306,501,322,266,Good
7.1,165.712,249,301,480,347,276,Good
5.85,156.0221667,250,301,474,357,275,Good
7.5,156.352,256,303,482,353,277,Good
7.76,156.12,272,301,509,344,275,Good
7,156.0938333,279,301,516,327,260,Good
6.42,159.393,284,303,508,306,265,Good
6.2,167.0535,285,301,508,351,257,Good
9.26,167.0178333,287,305,519,394,241,Good
6.12,166.7213333,289,300,520,373,227,Good
6.43,167.1436667,288,297,518,360,224,Good
5.77,163.1333333,287,303,504,363,247,Good
6.67,159.065,286,308,505,360,244,Good
5.97,159.0861667,282,303,482,361,230,Good
6.99,163.4883333,284,286,471,373,229,Good
8.95,190.8021667,287,270,459,380,239,Good
8.13,187.1096667,288,263,438,370,257,Bad
6.5,187.0691667,292,287,425,357,279,Bad
8.08,171.1648333,283,331,422,347,280,Bad
7.73,155.9658333,284,363,413,338,235,Bad
7.06,156.1366667,292,382,402,334,213,Bad
5.4,174.9808333,293,380,406,327,213,Bad
8,183.7166667,288,372,423,327,211,Bad
8.2,184.0468333,286,371,446,334,211,Bad
7.27,183.833,287,365,462,349,207,Bad
7.16,177.4848333,289,358,476,366,210,Bad
8.63,160.0233333,296,351,487,379,207,Good
8.25,160.0511667,277,351,500,388,205,Good
5.76,159.5325,221,363,520,394,211,Good
7.34,158.748,226,382,539,389,223,Good
9.67,195.2053333,236,400,556,384,236,Good
8.39,194.5051667,228,401,570,381,231,Good
6.59,195.0341667,229,389,574,383,238,Good
6.66,194.8706667,227,374,563,381,236,Bad
6.75,194.7436667,225,359,543,379,238,Good
7.3,194.7996667,227,351,544,382,236,Good
7.56,195.136,223,337,560,378,239,Good
6.49,195.616,217,319,568,368,244,Bad
5.88,196.0238333,201,308,558,356,256,Bad
7.66,196.3328333,201,304,541,349,274,Good
8.29,179.7638333,202,306,553,343,268,Good
7.41,161.1906667,209,315,559,352,254,Good
7.61,164.941,211,310,561,346,238,Bad
6.65,172.0143333,204,308,555,333,214,Bad
8.29,172.0245,197,311,546,325,201,Bad
6.87,172.1145,197,308,554,320,207,Bad
6.13,171.9505,175,308,576,321,212,Bad
7.48,171.7201667,203,313,586,327,215,Bad
7.71,172.281,213,308,587,325,234,Bad
6.42,171.6893333,200,302,585,315,244,Bad
6.59,172.1718333,189,296,582,314,266,Bad
6.48,171.7061667,197,340,533,324,259,Bad
7.34,171.734,210,463,529,323,255,Bad
8.5,172.4473333,207,413,524,318,256,Bad
8.13,171.722,206,145,506,320,259,Good
7.46,158.32,206,-21,505,320,258,Good
7.85,152.474,209,-23,503,318,258,Good
7.62,151.583,210,112,487,322,250,Good
8.2,152.2736667,206,246,450,314,248,Good
8.92,152.2085,203,331,436,319,222,Good
8.92,152.2198333,203,355,425,286,206,Good
7.06,155.6343333,201,352,433,287,211,Good
8.57,196.9005,205,357,447,363,215,Good
6.9,196.8466667,205,351,463,409,220,Good
6.88,197.2978333,205,342,475,372,227,Good
7.75,196.7943333,205,349,482,325,230,Good
6.71,197.46,206,352,498,316,231,Good
9.45,196.74,210,350,515,311,229,Good
8.2,197.0515,221,354,536,309,230,Good
5.42,197.1026667,196,277,547,309,224,Good
6.79,197.1383333,217,312,558,321,209,Good
7.53,197.0055,234,346,574,318,206,Bad
7.89,197.055,238,350,594,319,211,Bad
7.25,196.8475,239,350,611,326,212,Bad
7.38,196.7626667,237,359,618,331,224,Bad
7.84,197.315,238,367,590,330,240,Bad
6.1,194.444,241,375,588,347,240,Bad
7.93,184.1296667,241,388,600,365,241,Bad
5.83,184.3168333,238,375,613,352,255,Bad
9.02,183.5576667,235,382,569,358,269,Bad
6.77,182.686,236,381,555,368,275,Bad
9.84,182.8273333,238,366,549,374,269,Good
8.68,179.8436667,237,361,536,368,260,Good
7.63,179.0651667,241,344,517,359,291,Good
8.01,179.0881667,245,327,509,370,289,Good
7.69,179.2876667,244,317,500,375,273,Good
7.37,179.2353333,242,303,491,375,259,Good
7.07,178.9158333,242,297,478,374,251,Good
6.8,178.6663333,240,316,462,360,255,Good
6.57,179.3878333,238,333,442,346,252,Good
7.33,178.8158333,236,333,429,338,251,Bad
7.61,176.5075,233,344,407,334,248,Bad
8.47,175.8506667,232,350,402,338,240,Bad
7.36,175.7295,236,354,414,337,237,Bad
8.27,176.3533333,252,349,424,341,244,Bad
8.76,195.2273333,270,349,413,340,242,Bad
7.98,194.8761667,280,350,471,335,234,Bad
6.07,194.8255,276,344,470,328,235,Bad
9.2,195.4625,262,334,493,328,234,Bad
5.57,194.6913333,245,318,497,333,232,Good
5.4,195.1396667,230,309,516,307,231,Good
10.89,194.898,217,299,530,298,234,Good
7.8,194.8975,215,291,539,369,236,Good
7.41,195.3296667,223,272,563,379,234,Good
5.13,195.1218333,232,310,571,358,230,Bad
8.7,194.0953333,242,313,589,352,223,Bad
7.15,191.6915,242,281,581,349,213,Bad
6.76,192.3333333,256,288,577,344,210,Bad
7.49,191.8675,276,306,576,350,203,Bad
6.87,191.6841667,284,322,560,365,202,Bad
8.63,185.0045,268,323,539,375,205,Bad
7.34,160.2693333,269,307,537,372,203,Good
8.58,166.9016667,268,328,545,370,206,Bad
9.68,161.2546667,264,310,561,367,205,Bad
8.7,183.5856667,261,310,558,356,202,Bad
9.47,187.977,261,317,554,351,201,Bad
6.84,187.834,268,310,557,354,209,Bad
8.72,188.2915,269,299,538,358,224,Bad
7.63,188.0633333,268,313,525,351,242,Good
6.38,187.8016667,269,346,512,347,256,Good
9.03,188.2875,265,372,525,347,266,Good
9.28,188.1873333,264,305,538,348,273,Good
8.4,192.4971667,266,320,545,358,272,Good
9.6,193.1603333,266,347,558,360,261,Good
6,156.7371667,256,313,578,351,258,Good
4.9,155.6808333,243,309,570,349,250,Bad
7.23,156.2613333,234,309,546,350,236,Bad
8.01,155.6206667,233,313,530,348,229,Bad
6.54,155.9648333,247,324,524,345,226,Bad
7.37,156.3815,263,341,511,350,224,Good
8.27,167.6668333,259,346,501,345,226,Good
7.05,183.1003333,256,356,486,343,229,Good
8.14,182.5058333,259,369,462,353,231,Good
7.24,182.7273333,251,380,454,355,231,Good
7.17,170.3531667,239,383,441,359,227,Bad
7.11,157.9033333,239,387,439,360,227,Bad
7.72,157.5795,235,388,445,363,239,Good
6.34,157.8545,216,385,446,358,253,Bad
7.69,158.6466667,228,384,437,363,270,Bad
9.46,158.2073333,224,386,439,363,272,Bad
6.35,158.017,235,380,445,372,274,Bad
8.24,157.401,227,381,461,381,274,Bad
9.3,158.1426667,223,379,462,384,274,Good
7.92,158.1581667,239,381,442,376,270,Good
7.74,158.0875,231,368,468,368,258,Good
6.82,159.4248333,241,352,515,356,244,Good
6.9,163.9878333,241,340,540,332,229,Good
10.14,164.7753333,237,341,558,393,219,Good
6.33,163.9168333,237,357,564,413,218,Bad
6.97,163.9523333,247,374,572,365,215,Bad
8.98,164.3356667,247,376,572,358,217,Bad
8.79,164.0811667,257,367,566,371,224,Bad
7.19,164.036,266,368,570,380,222,Bad
7.99,163.9813333,266,351,560,384,213,Bad
7.03,160.0581667,268,346,569,380,212,Bad
4.87,164.8441667,271,328,573,378,214,Bad
6.34,198.7476667,272,336,587,378,218,Bad
5.67,198.8981667,272,333,581,381,214,Bad
8.72,198.4731667,279,331,576,381,216,Bad
8.12,199.1626667,284,335,573,387,220,Bad
6.56,199.0683333,271,328,567,390,226,Bad
9.01,198.6343333,252,324,566,394,240,Good
7.54,196.66,249,317,560,381,251,Good
7.56,195.2018333,250,324,547,385,266,Good
6.33,195.0801667,249,325,532,385,275,Good
8.82,195.1818333,244,317,512,380,277,Good
6.82,195.0563333,248,343,512,345,271,Good
8.28,195.0411667,280,377,513,339,268,Good
7.84,195.2065,263,364,530,365,268,Good
7.05,195.2545,243,343,542,394,271,Good
7.83,194.9411667,258,348,542,367,270,Good
7.5,191.4178333,264,357,526,327,269,Good
7.25,163.5593333,261,372,524,365,267,Good
6.47,178.315,254,383,533,388,258,Good
7.87,177.7275,255,387,537,383,244,Good
6.53,178.1273333,265,379,534,374,238,Good
8.07,173.0818333,272,379,526,382,244,Good
5.75,173.3555,270,388,522,377,248,Good
7.25,172.3915,271,376,511,349,246,Good
10.5,173.0748333,273,374,513,362,244,Good
8.77,172.9908333,270,371,500,345,249,Good
6.86,173.2051667,267,375,495,351,261,Good
5.98,172.8191667,258,388,524,355,267,Bad
7.43,173.2796667,247,364,499,355,271,Good
8.02,172.9048333,234,389,478,299,279,Good
8.9,172.9991667,223,380,457,214,283,Good
7.84,172.711,225,379,504,298,272,Good
7.81,172.9506667,225,374,525,384,255,Good
8.04,178.8371667,222,373,538,370,246,Good
7.7,198.8031667,219,376,560,373,246,Good
7.57,198.5893333,223,376,576,364,247,Good
7.39,197.6505,233,372,584,368,238,Good
7.6,191.2033333,248,383,569,380,237,Good
5.82,191.2435,262,363,545,381,236,Good
6.28,191.2055,267,359,566,381,244,Good
7.59,191.3933333,262,358,542,379,259,Good
8.44,190.9996667,254,361,505,361,270,Good
7.44,190.8975,254,363,489,368,279,Good
7.77,191.2873333,249,363,478,352,283,Bad
7.28,190.9258333,246,362,464,353,286,Bad
8.64,191.3025,256,359,471,363,290,Bad
7.28,154.8958333,266,354,504,369,283,Bad
5.3,151.3668333,266,350,482,366,260,Bad
7.75,151.1761667,252,357,438,363,248,Bad
8.8,151.3115,253,358,420,355,289,Bad
6.65,151.2211667,266,334,418,339,283,Bad
5.18,150.4696667,271,346,426,311,287,Bad
8.01,151.0123333,274,331,439,303,285,Bad
6.93,151.2035,273,333,466,299,285,Bad
7.51,154.3363333,271,335,497,308,285,Bad
7.79,186.1533333,271,336,507,322,287,Good
8.6,186.0205,270,333,509,332,285,Good
8.41,185.6176667,271,338,521,343,273,Good
6.67,185.8141667,270,341,534,341,260,Good
7.22,186.2601667,271,349,541,333,262,Good
8.02,185.6218333,273,359,559,332,266,Good
5.79,186.2238333,270,355,575,333,272,Good
9.41,185.8638333,273,344,575,337,272,Good
6.86,189.994,279,334,562,356,255,Good
5.89,196.1781667,285,324,536,373,236,Good
7.53,195.9306667,283,330,524,387,221,Good
6.56,195.8995,274,332,515,396,216,Good
7.93,195.7513333,265,318,490,395,212,Good
9.14,195.6838333,267,297,477,384,219,Good
7.01,196.3531667,269,280,468,360,234,Good
8.25,195.5061667,269,339,452,354,247,Bad
7.74,190.6295,268,373,450,341,256,Bad
7.64,179.2618333,261,360,455,291,262,Bad
6.45,179.1155,242,361,458,287,265,Bad
